,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity
2514,-0.37128061506069004,-0.5910257684650976,-0.3970186406876949,-0.6564193494874034,0.07438219649043383,0.8077146135628229,-0.22786719660016744,1.936675309957906,0.12366371523895542
2378,-0.8668837622268393,-0.4537216039480781,-1.0248848936623856,-0.641574589136929,1.1275953989073795,-0.25600109551569,0.45012378103767015,-1.9704610961463223,0.13792959732044313
474,-0.02547354645713591,-0.4585091672420076,0.16194497645148473,0.3836839971726923,-0.014799206837658466,-1.1936912147950405,-0.6074562423558991,-1.753644651709713,1.488677430049619
1158,2.272972415287072,-0.8805214120091895,1.42821140383103,-0.48486279406774635,0.2961100669320526,0.8081945899292146,1.533070319761228,-1.3510951360335983,0.31060071300922476
2531,1.3621602366599352,0.5944754432069159,-0.8965713204046731,-1.3281478637203503,-0.0030206627889330256,-1.415735963252207,-1.060765749524447,0.17168898834327856,-0.6790020121184888
2768,1.3766514576239661,2.0518677374967105,1.8704836116723458,0.32352246529529677,-1.622912003356448,0.13684178031952524,1.20959089549143,0.5140358951959388,1.9312417895733902
1951,-0.07245591417907808,-0.5874907077640761,0.09956086102660618,-0.4367722353698767,-0.5070920598211676,1.00956821307609,0.30325624226139647,-1.9432236664355,1.0930296754745261
2297,-0.3216635489265529,0.28141743084587084,-0.2712947663609824,0.03219057410642869,0.28850517382002167,0.053887488944436325,-0.6387958607415842,-0.5740353157043248,0.008702493215846117
443,0.5337194783982278,0.4436615074516385,0.534919199364626,-0.38741132326500555,0.21399808254020294,-0.6451076802627682,-1.654640747321861,0.4054098095687521,-0.6976050949009767
606,0.5036895510071887,-0.48737073736339387,-0.5129775221596019,0.2316904367282656,0.516588964792494,-0.6953661263665049,0.0013149910961944742,0.9180212802727671,-1.365034883751086
708,-0.8880878807854042,-0.3642459895957857,1.0427345660330847,0.8027053451044222,0.634902884935279,-0.5705644722530101,-1.1653658147763233,2.145177185573808,-1.1203395037895447
1039,1.2679201302870409,-1.4738549960714162,-1.3061855140676597,-2.165724110766843,1.0395595026458866,0.6696442306774782,0.8150133772958608,-0.33292621337388384,-1.4553443098974193
1692,-0.5482257252137986,-1.2680736085768272,0.1181945089266887,-0.18279670314645463,-1.1872469774077743,-0.061685139111692384,-0.12202376572684802,-0.032730898633065685,-0.7395976264980173
2504,-1.5124955275416292,-1.5130843643246743,-0.20376427328880584,-0.49388507486737016,0.9777110691439994,-0.9860549153837026,0.2968131257324978,-0.597274297987321,-0.41355178282385785
3042,-1.456704684421861,-1.0398595216964077,0.6566482249899626,0.4014452032889185,-0.4336933080502385,0.8303121364891907,-0.007022282572010036,0.6808048942724282,-3.225560129568775
12,0.03104529578227091,-1.206534235127654,-0.37449433470049315,-2.221471202799369,-1.4185577442634216,-0.9712709531062311,0.49719956917043473,0.8303953165475588,-0.6677617041187872
700,0.49545842596728895,1.1042149950396587,-0.8704218163054092,0.31882254480971023,-0.014799206837658466,-0.15979026334161026,0.3660092642578015,-1.547824204358956,0.5084741458877419
1839,-0.6029704819525918,1.6169743263157315,-1.0644113372382236,-0.5490453310513829,-1.9464081447759627,-1.8739904823918418,0.020553827177168076,-0.5571005210151306,-0.5390526133583551
133,0.6146637857757565,1.5064949609060143,1.1584016649865705,1.5878763019156952,1.8256179154110526,0.5872581078664793,-0.7729435100530984,-2.701146157607337,-0.5314317277145462
414,-1.0052727658857812,-0.5826875795696804,-0.4663661471869506,0.8296420478654817,-0.82666229944473,1.56046156921799,-1.1926824912580876,-0.5445910673660112,1.625508929621431
1040,0.7143850213470078,0.33886254856818304,0.5104258630569912,0.8962103989550728,-0.43025614638127496,0.067076483698819,-1.2726143423523406,-0.15368610220644505,0.9710445362061517
3138,1.072807879656829,-0.23294051424086049,-1.0044482839187385,-0.18170054335070562,0.04528208172117315,-0.32809647878922166,-1.087055101837624,-1.4240743912923541,-0.41333124436434504
2941,-1.9043434428814596,1.0060493317404704,0.46588766375553947,-0.3772162124388867,-1.4309330606363686,1.0219678485898025,0.5587740577467986,0.015646977642954727,-0.29980920700530045
1768,-0.07918732547550211,0.6956847195303512,-0.2051342533645802,-0.04307665202244812,-0.7460493268913296,0.06392081542034526,0.9499698198314919,-0.6324274592924244,0.7958330274705935
2751,-0.8694672664285343,-1.2174209739463833,-0.7234863791303533,0.8128124859717087,-0.014799206837658466,1.799350107106309,0.9866362910855598,0.5070681906124359,-1.900823459756518
2471,0.3412430344702029,0.2285911959611624,-0.13217628428927725,0.6235835791635033,0.011595877591392127,1.3130034507652384,-0.014801133352027837,0.5220358956994359,-1.0129319813696462
1866,-0.10310214634057718,-0.32093047674304487,-0.8362304471526381,1.7465750425673356,0.20637474753737162,1.6653844261149509,2.4733995066048284,-0.1276073941534926,-1.396236260827586
1203,1.1192197154816435,-0.46711835616845443,-0.5227616408763283,0.18885832170100686,-0.014799206837658466,-1.6953278265353682,0.04300785670118903,-0.698514666812381,-0.06914349766717016
1055,-0.02547354645713591,0.2758799001603142,-0.21673828938498396,0.0796651568330986,-0.451823649705249,1.6426918008621094,2.9227577214522786,0.1163609744599145,-0.40360923513773694
3255,-0.7247302690206242,0.8733372599271428,-1.9292289220617382,0.20845993177702588,0.06947291776189152,-1.2506924658340306,-0.9689694695783891,-1.9068571554262914,0.0583831303438877
2350,-1.348084873989701,1.3192930610114928,0.7273445627829002,-3.620956074586775,-2.079898583619799,0.3229844454900476,-0.13532790945005682,0.3237392075620984,0.8586108462861913
957,2.38614441124463,0.5294928913620192,-1.222237750789981,0.34534098514383305,-0.9248833251532383,0.8781400894079936,1.1144820670007936,1.0742205154143278,-1.281414270850654
1451,2.2299047801993557,1.378027624759337,-0.3907492165923595,1.0500732674729152,-0.014799206837658466,-1.5160795124927915,-0.20226491495544088,0.5531878797228661,1.6158945807876681
492,-0.02547354645713591,-0.8267976578552434,-0.41128116393632796,-1.257507671364652,0.25815551956616845,-0.9319284635036564,1.5265372995923359,1.2855421170290773,3.552920986570527
903,0.824050097688917,0.00555355793101993,-0.3327469851892612,0.14883372741801654,0.2581335511523966,-0.4611205441197584,-0.040360041523696065,0.4299675443502254,1.8861604143571462
83,-0.7466404938141,1.9036874706966693,0.5992642925930245,0.33251715692260825,1.3849223733339606,1.0878843002973444,-0.6131772323090166,1.018694703859981,-1.2458808231689522
148,1.7393146611633048,-1.3234190995324548,0.18564695915837198,-0.12418836380973798,-0.012730159809635613,-0.11184067033852729,0.7211187956981766,1.496116723450867,1.2217734657248822
1462,-0.11966022929648103,0.9865722085112041,2.7289793953798656,1.54263529497651,1.2232202129753929,-0.4185380775714332,-0.12455220693446617,0.036537720936845146,-0.18516702201071802
1067,-0.05442780869363395,0.6173682536716942,0.1155772639829051,1.6893985542418684,1.3432996827743158,-0.7020891706453651,1.4155906468833515,-0.42847207478907867,0.5538060592394572
1565,-0.6007229970260006,1.063226588843835,0.8856004925933314,-1.7318076630774784,-2.3604843780107765,0.7764845008476793,-0.3817914323014441,-0.783040282211071,-0.8352508473045162
2074,2.090123954883047,1.3926264963009882,0.30061735507885295,-1.4650245916087206,0.3724953150701334,-0.9617548611035601,1.006703126272663,0.41820491386977615,0.6597339616685508
2647,1.1819704687060963,2.2461028398798084,-1.1264295386777072,2.1469455114810847,0.7384737114923451,0.1399587798525925,0.5041968037818855,0.09329403832821016,2.0770037902666405
1157,-0.02547354645713591,0.25828365050084395,0.2938251530896036,0.4119700760871509,-0.014799206837658466,0.18229672429042132,-0.5193733401722084,3.294728408246684,0.4504705088372418
906,-0.02547354645713591,0.5970425601474642,1.5919428066822332,1.8373464076725887,-0.07608092490424452,1.6322313938560762,0.01597328059532292,0.9742982595254402,-1.3234624480978066
831,-0.26499498600385174,-0.07691512388676618,1.3850541840507515,1.7400947651902414,0.3023670853651072,0.8892135825612274,-1.6525938436551793,0.015974197182321584,0.0818616758992627
3230,1.07831174252848,-2.4809902876582464,0.1711536833118768,1.019076619227606,-0.016081529548083062,-1.33104977434378,0.6875277539788957,-0.8587957388327015,-1.3726288280876364
2280,2.4184171134933816,-0.08931881967031921,-0.9079224384918457,2.0256030871986077,-0.1810869162502262,0.6582881001676577,-0.06324201655443182,-0.0025352764651387634,1.5041887869866226
1166,-0.9238860272607381,-0.36928657080247235,-0.29891105177143634,-1.151796398277065,-1.1990566454297864,0.9502157481743483,1.6201575689321153,0.11599087697170113,-0.6839368064242116
1702,-1.940905165503315,-2.306006372999347,1.4093506358258066,0.529813051474564,2.157610946583318,0.13079150297005807,0.03351874659431785,-0.11453966074724956,0.39977048044526176
2968,-1.640138532712202,-0.7731670042033291,2.2171800762596736,1.0130432022967315,0.7971328746260675,-0.5946675330186094,0.6013564077501244,-0.367128942173164,-0.2877140543253304
1196,-0.02547354645713591,0.5031107282052631,-0.9024767285717199,1.2573625462947937,1.5268944000883373,-1.1014988824252014,-1.7179969990386534,0.5184212364894336,-0.4385070053377208
1387,0.900149994247833,0.09509778534508793,-0.5978929299479242,0.628578214131096,0.2710528916501442,-0.2937717818357289,0.8921955543163215,0.5990829296107001,-1.4495003097645882
159,0.4435530902464231,1.1430771597977791,-0.03949065886679627,-0.5111655372899736,0.18442485310580012,0.5698910860436904,0.03473448621868266,-1.891824633211077,-0.3154694926922898
1584,-0.24383604570868567,-0.09755194693580647,-0.6851785888383661,-0.47579820700653996,-0.530072558186991,-1.3602862511671834,1.082507318341152,1.191372913821307,1.3238683167015215
645,-0.02547354645713591,1.3848326929287098,0.42246440769096955,-1.8209507828481346,0.9943119757862817,0.6030357287786745,0.3087056500528528,-1.1436948745532196,0.43502246472473716
337,0.5978542798788352,0.7604731075337736,-0.3869713314706869,-0.15343174697143355,-0.014799206837658466,-1.4471970197737536,1.4427174870941823,0.39840532386814825,1.6574259064422696
2614,0.21311532212460435,0.5452068897499727,-1.1770484395793746,1.3592013522534967,1.15935666383822,-0.8587770396421014,0.2719565267365101,0.8767179135748672,-0.1745678656644253
3053,0.1449793035330443,0.7095303360725064,-0.4480991856635541,-0.7023487802782276,-1.5573117141653234,-0.24303795729947858,0.5598511950121292,-0.8073562055992461,-0.5927756937501394
2849,-1.3952856596510397,-1.8066336608060942,-0.7953765468308696,0.29424552699841855,2.111617449926727,0.3548952524599633,-0.012056528772118326,0.35366134631572177,0.6543499440448264
1914,-0.1632406263511629,-0.4232743150206963,-0.039182562773513625,-0.451484316744819,-0.2119066476351173,-0.3572204596288192,0.6716802259953452,0.5108699320394676,-1.67628385044919
2,0.6973191827951497,0.8476648329496816,-0.24004733679701537,1.3605938595071563,-0.014799206837658466,-0.09403211476423624,0.7811168574507188,0.0008000125863123948,-1.167365462170524
339,0.31943253243430136,-1.056931595974479,-0.33055818560858563,0.8662449382553981,-1.207814705398466,0.17421153280922458,-0.2866683652536348,0.8774830714800977,-0.43094375223502246
447,1.3869716855724128,0.29115288039288884,-0.13065292349304028,-0.10075969420249918,-0.07399551520568225,-0.05154716856182765,0.5574959472569242,0.72230951904354,0.769357560638323
1926,-0.009697329775194056,-0.5342738586203739,1.992709392803222,0.9279733191278211,-1.44506293049653,1.1640358770105002,-1.0549728903093745,0.5987020135902592,-1.3032105390574837
1944,-0.6293362916369583,-1.3933463373376282,-0.1617045410702862,-0.1360628089386155,-0.014799206837658466,0.06739334088745375,-0.44006680715492613,-0.12764009727704312,0.39580063199151877
2146,-0.942049536300988,0.182365741752803,-0.5156065089388798,-1.0120528172698957,1.4275420230442628,0.656250565065294,2.2396528414595327,0.013636032150744902,-0.3006881222174189
805,2.606369591355499,0.32351098835879266,-0.6746645174063515,0.6723357801097153,0.9982613528825481,1.8450778270649284,0.9891924466176254,0.9096131309837113,-0.3159469279867165
2844,-0.2825932233234377,-0.42524855395739336,-0.5914308735393623,-0.03220637397059854,0.616755765141288,0.10461192473104435,0.7053580511002241,0.19056895078079952,0.00378624833104801
557,1.6607164625041364,0.08248950505019724,-1.474955348437942,-0.7238412777165987,0.9303812269932094,0.93107430695353,-0.42563267758936124,-0.6745999219067742,-0.1972392006853292
1505,-0.02547354645713591,-0.18561753097334277,-0.770936247998736,0.3003524067868231,0.9016453844471526,-0.09563425265798972,-0.29393842602866893,0.1609260878373173,-0.2179375669338739
1298,1.4917837018467872,0.20937403190605136,-0.17511872568400302,-0.17910678348397335,0.10214091220564975,1.0156723743661387,1.4752300200858617,0.013636032150744902,0.4655650240919969
1111,-0.7621837545692369,0.9297583213532362,-1.1501312212466899,1.6141788348164057,-0.014799206837658466,-0.9310091705271517,-0.20417102371122492,0.2640826260373804,0.002385083959582372
139,0.7440382673942909,0.13822948152836556,0.5848219974732116,0.08853678028392732,0.2920104121214086,1.2299412487436683,0.5615194461186468,-0.011164875441116181,0.4134621185331694
2777,-1.3149176960674078,-2.5665742535516576,-1.2233573027890072,-0.8090042508912875,1.5390114006237967,-1.3732591717347549,-0.393781642570759,0.93557721819968,0.6969341002946674
2109,-0.02547354645713591,-0.4772325677535895,-1.5194708813963123,0.9789447734348381,1.741098222291787,1.3380975623409441,-1.2048357158774687,1.3473580927173336,-0.06816202996489877
167,1.065911127817063,0.15815266167627248,0.508669155628959,-0.09804017650469089,0.5174068383013088,-1.4381801715406402,1.0219055610912342,0.14317031726819401,1.6613820145045037
1266,-0.02547354645713591,0.08198318068757961,2.0432496434841885,-1.0539425197208596,-2.064246210626943,-2.0819002641836883,-0.012168934142045723,-0.8746502090128706,0.11866665378868214
435,-0.6653988295855965,-0.6539326202911592,-0.6501320914993126,0.5943379952275059,-0.014799206837658466,0.11853062207730251,-1.0962720570824462,-0.2742270871860347,1.5067797906016103
1936,-0.02547354645713591,-0.9270498728512916,-1.1916208532665598,0.7605795093143911,-0.014799206837658466,-0.7042954682690924,-2.08096001593811,0.017724473845329474,-0.4661201978542417
1855,0.3115118887622896,-0.3304340159353166,0.27838127483112224,-0.8410019739412588,-0.014799206837658466,-0.3988681101300377,0.23741212055504485,0.5310377639099073,-0.2027728948897088
3167,-0.7115482249129291,0.8914252411821376,-1.1256172365792356,-0.6292516898523662,0.89526391612045,0.9516816336263149,0.4132587406924423,0.4435121147090478,-1.0569537518092118
1032,1.104171537988774,-0.9100214714145697,0.6544719516759947,-1.1190958163869034,1.0696601193132775,-0.4040170412660994,-0.16213963140169474,0.5465063423448416,0.2739862615440459
2715,-0.7819987702673579,-2.5822533347775227,-0.7528255282111488,-0.14040993163624832,0.39441420762342605,-1.8390528333694245,-0.3095324332814616,0.4938317247278322,0.2847009923211597
2192,-0.25157005348642275,-1.445710677846358,-0.9906273560579493,-0.0024079394024903557,-0.014799206837658466,-0.28194070021315787,1.9679794417772816,0.24979301790795835,-0.7323866597741027
901,0.18422877867606885,-0.4277616382434467,-1.8619659359968452,-0.22612902432840218,1.1141747780958244,-0.8169685244042159,1.8741157115628644,0.44911873858940815,-0.7023564734821903
1401,0.36832064427058725,0.25857170919819655,-1.5524634593887456,-0.7012452143433975,2.3438010592356378,-1.4233844492696899,-0.4663849638763826,0.055484216519145244,0.35417219587431864
1184,-0.3008281649159257,0.16123128622938,0.24490766866879432,0.5321110162899184,0.9965379337570595,-0.9818464320251713,0.8309904522180832,-0.3299186128067267,-0.7439692270864354
303,-0.02547354645713591,-0.4465535252591327,0.6572299506149654,0.29541268113847613,-0.9790613301590128,-0.10609733364764892,-1.7096329400254129,0.41324177889254626,-0.2036057694067076
1286,-0.309166699157046,-1.3886385329187174,-1.2119626615001087,-0.19881732358801216,1.0278587872140954,0.06465616433177675,-1.9875703124499347,0.45833367539130615,0.15396648549660122
377,-0.02547354645713591,-1.971779737535102,-0.04420949655683215,0.0540606658977511,-0.014799206837658466,-0.4362000277407824,0.16929945347185604,-2.5306400199381285,0.9757447545224567
536,1.7231176752852042,0.13605115698933087,-0.3543250065855513,0.248167744338624,-0.014799206837658466,-0.6843227526236365,-0.884685096103362,-0.12914469722441244,0.5620740917743138
3259,1.4948554146798532,-0.4596196801375146,-0.6242692351637619,-0.06303695251180333,-0.6743393075939947,0.7608756698798536,-0.3194192239937288,0.013636032150744902,0.4705677312269612
248,-0.33495038022959833,2.3304592548640093,1.7286358053938335,0.6270072672636213,2.2822058004427497,-0.9247206285837136,0.25527563072735976,0.8151899210626875,0.3010223557334472
2792,-0.02547354645713591,0.7878152911684108,-0.4114751585448575,0.6707622592899299,-0.014799206837658466,-0.3805921797624646,-1.4538958519131304,0.8526912049087758,-0.3278747469045846
3119,-0.15398550544370382,1.1733234565337394,0.2785465520591046,-0.9641108076787426,0.03499557507587691,-1.0967710064997465,-1.44201107629744,0.6906476648626891,1.223189105886072
511,0.14815702475543874,0.1812804491169378,-0.013962829046113515,0.31997492335863703,0.17213437176430635,-0.5807942733026439,-2.0044443728463324,-0.15132061428199267,0.3471363150964052
2510,0.6568873606722158,1.1402894720685157,-1.575494950890422,0.7396444466169282,-0.014799206837658466,0.4331632328799485,-0.4253796151940031,0.14862100779117335,-0.18035312253055866
2508,1.8985602153409218,2.48555405537022,-1.030643989626766,-0.13501326724111878,-0.3936640259410889,0.7478224863969284,0.02006564152171451,1.1664027302823208,-0.3394890847490377
1225,0.5427672958247566,0.7073260787123333,-1.0554819275608875,0.6029253068423589,0.7326926815561925,-0.9327630642106503,0.4274189404666221,1.1257678996214389,-1.3178242413486945
2126,2.013681019775571,0.525568297558814,0.38999075249459686,-1.2125895958023496,-0.4039558096090246,-0.7912583479443472,-0.08782926738117346,0.10231719937831366,-1.3652451824170286
2676,0.23070567540992193,0.0025188471771460225,-0.5188349898237368,-0.5136838187936729,0.5964975512150537,-1.5501663347640218,-0.33464816522001617,0.9004124069790139,-0.8672460555873127
1677,-0.3325201243967183,-0.8944111189005856,0.9348626165644542,1.5074277935958944,0.183666506984663,0.047932154782011537,2.705647993157055,0.4054173874033292,0.39583315112825285
124,1.0046715173258456,1.0609753203204861,0.7875150441227633,0.44240116399778423,0.9866491920781568,0.07523857670096365,0.599012052608467,0.4275861405716113,-0.24850529810873584
2965,1.6231538577906741,0.8068553862233411,-0.8627485180981886,-0.20934662939512932,-1.1030404329270669,0.08587731585913026,-1.5768892264054266,0.0950898780885261,-0.8252296849987084
893,1.3482182102310156,0.003236613608384402,-0.20391892165780762,-0.8109978315834586,-0.9630992908603637,-1.0375437194302541,-0.44482724959056685,1.1334506368519854,1.9097741402806137
275,-1.1901163474141587,2.5466407256516925,1.5204987025009933,3.741071206360774,-4.244844736954913,-0.41805336919378144,-1.142848439492141,-0.71810839859587,0.5899954025643119
75,-0.12033575592443978,0.45599355068028674,0.41480423266270583,-0.22508033326438615,-0.014799206837658466,-0.5344620384276321,-0.10587016755552711,1.5294608782358843,1.3533860545941356
1339,-0.02547354645713591,0.5658732963972967,1.608037911050404,-0.017822944664798918,-0.014799206837658466,-0.1497745996685778,0.4805798574225559,0.331334884170667,-1.9663605514138898
2053,-2.196016561676514,0.46807085715403296,-0.8358178252858105,0.27519840341015983,-0.18529438698615253,-0.679799070587512,2.261479693694071,-1.9423403448976841,-1.0552277769782414
968,0.5322283537517051,0.25593910017932986,-1.870026501020337,-0.82482810213285,0.27497268752961895,0.07224210240504751,0.20036845852756863,-0.6624913054093196,0.7278247397856756
2232,0.1874111558914265,1.1814960970472184,-0.17918510605220572,0.03507146319306686,-0.014799206837658466,-1.4946816328693775,-0.4395427753702845,1.565569651318498,-0.13470078415340087
3031,1.0043669522937921,0.3088410443667392,-1.3186607412026845,-0.4045046857570455,-0.20706217760956874,-0.9699184147609862,-0.0869207675635215,-1.5295301174789215,1.2009836507032952
975,-1.4777598072758917,0.5558753698569328,0.714558078148203,1.764780162608846,0.09765775359071643,-0.6331846116356502,0.3682890729580852,-0.305465472884568,-0.5994612982902906
28,-0.02547354645713591,2.1308614472131544,0.49603709327086537,0.3650308870217902,1.7095731484444572,-0.7638124567115481,-1.1899720643728928,-0.8497893787732341,0.031756047243927284
2441,-0.5234839328004129,0.5258347343527959,0.9301126830768386,-1.2076346462406053,-0.014799206837658466,-1.0776718499622662,0.20035490014358362,-1.44797944045106,1.4650805664220805
1207,-0.02547354645713591,0.769769264972344,-1.3569855932245165,0.5713197009110853,0.625464632393833,1.0154175129616672,-0.06848028880411637,-1.6166536198284547,-0.9953798998877741
1770,-0.23232832079668111,0.04250917895972926,1.3466682148253646,0.1734140646682962,0.5414738737629536,-1.2973437849641434,1.5284318968352693,1.202753887061109,-0.10429957832410552
3221,-2.068375072923807,3.2649116470439385,1.2780523523348455,-1.7037173362600915,-0.014799206837658466,0.8428949442950906,-0.2629473888204459,0.35548728533438867,1.3558963310251122
188,-0.9665752027119702,-1.5142099812755694,-0.6332251927645399,-0.39213016709806325,-0.9398261908996827,-1.9027504728476963,-0.14805216474229088,1.3581758864338986,1.5792096645174767
1338,-1.0668902508353149,-0.969538350307104,-0.05365044547507783,-0.7191365211826841,-0.014799206837658466,0.3425026379258257,-0.2857775531597171,-0.675825726487197,-1.5224094595740245
538,0.8982105100957438,-0.26543430834788706,-1.30155035903914,0.45360379949577884,0.5320465317388732,-0.618276166957249,-0.27516124976465506,-0.47296354455663353,-1.4519262269817401
2946,-0.8613017990863175,-0.026007204733572,2.4062794485089305,0.15575919345524977,-1.430321768520449,-1.242069118887082,0.2303892202831123,-0.9584676292083981,1.0922948290488388
1778,0.43231531584496247,-0.19974550639049224,1.2428588786871848,-0.8618802025891789,0.9450765900758303,-0.35093353143591216,0.2888386403762455,0.013636032150744902,0.22253717242328416
1548,-0.30212724805128705,-0.11704404170326924,1.6260101370355136,-1.3573109394130254,-1.5526190803477407,-1.3084023967808123,0.15158074338242114,0.9242231085515917,-0.7869414967115584
1001,-0.02547354645713591,0.44442175166889464,-0.0957752692380296,0.31374414008644685,-0.014799206837658466,1.8133295912356109,0.24968690121099615,1.5122816196541473,0.32138793466491605
2826,-0.4899630766288708,0.9388179709824354,-0.6660777890909665,0.2812292574714793,2.1494318558176984,-0.8745983556722915,-1.3046300670424804,1.0201404935665153,1.2411890097050402
1537,0.20925347320661583,0.21569159133446136,-2.3544489858302025,2.5314426174231617,3.932917732947715,-0.802638641777381,0.6843116156241063,-0.715071887736023,-0.8058362047956613
578,-0.8858227243265544,0.11484423674329076,0.6645884817586637,0.006294356222412369,-0.4140996961147302,-0.15084527844312953,0.3824855804459374,-0.246468504466958,-1.137821474645026
617,-0.5369439931173596,0.012336529443021566,0.821185924390348,0.8886008223972257,0.024058395103625854,1.8355697338418029,-0.9641500541116365,0.013636032150744902,2.2255328266963375
192,0.19631235702413208,-0.32478778785124746,-0.6553543517265714,-1.1405156616150813,-0.4618285890598409,-0.08596107096817361,0.5258331852107148,-0.10962796689465187,0.5661255839367331
1715,-0.02547354645713591,-0.08493874232590104,-0.2672156028483861,0.28216300767671465,0.2508429069902966,-1.2803763613120327,1.2778275448127991,0.7168411315976939,-0.621929519489481
1818,0.13807884077162805,-0.04528202679723843,-0.4270432543508273,-0.6319927450343742,0.311895651131385,-0.29130089653631774,0.35517024036434014,0.6709826779138907,1.2362075216633823
1896,-0.02028703564887357,1.0109182284372564,-1.0766011947474663,0.4520354093894144,1.573379635973651,1.6330733854212263,0.44436721860099404,-1.9115174740933984,0.39719016192185347
